# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,
#,,,,,
#,,,,,
# User preference: *,,,,,
#,,,,,
# COLUMN pl_name:        Planet Name,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,
# COLUMN discoverymethod: Discovery Method,,,,,
# COLUMN disc_year:      Discovery Year,,,,,
# COLUMN releasedate:    Release Date,,,,,
#,,,,,
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,releasedate
KOI-217 b,1,1,Transit,2010,18/04/2019
KOI-217 b,1,1,Transit,2010,21/11/2014
KOI-217 b,1,1,Transit,2010,28/10/2013
KOI-217 b,1,1,Transit,2010,25/08/2015
KOI-217 b,1,1,Transit,2010,28/03/2023
KOI-217 b,1,1,Transit,2010,08/05/2017
KOI-217 b,1,1,Transit,2010,06/09/2018
KOI-217 b,1,1,Transit,2010,25/09/2018
KOI-217 b,1,1,Transit,2010,10/05/2016
KOI-217 b,1,1,Transit,2010,14/05/2014
KOI-217 b,1,1,Transit,2010,18/11/2014
KOI-2513.01,1,1,Transit,2023,25/09/2018
KOI-2513.01,1,1,Transit,2023,28/07/2016
KOI-2513.01,1,1,Transit,2023,18/11/2014
KOI-2513.01,1,1,Transit,2023,25/08/2015
KOI-2513.01,1,1,Transit,2023,08/05/2017
KOI-2513.01,1,1,Transit,2023,15/04/2024
KOI-2513.01,1,1,Transit,2023,21/11/2014
KOI-2513.01,1,1,Transit,2023,28/10/2013
KOI-3503 b,1,2,Transit,2021,21/11/2014
KOI-3503 b,1,2,Transit,2021,05/12/2024
KOI-3503 b,1,2,Transit,2021,18/11/2014
KOI-3503 b,1,2,Transit,2021,08/05/2017
KOI-3503 b,1,2,Transit,2021,25/09/2018
KOI-3503 b,1,2,Transit,2021,11/06/2021
KOI-3503 b,1,2,Transit,2021,25/08/2015
KOI-3503 c,1,2,Transit,2021,11/06/2021
KOI-3503 c,1,2,Transit,2021,05/12/2024
KOI-3503 c,1,2,Transit,2021,21/11/2014
KOI-3503 c,1,2,Transit,2021,25/09/2018
KOI-3503 c,1,2,Transit,2021,25/08/2015
KOI-351 b,1,8,Transit,2013,21/02/2024
KOI-351 b,1,8,Transit,2013,25/09/2018
KOI-351 b,1,8,Transit,2013,21/11/2014
KOI-351 b,1,8,Transit,2013,18/04/2019
KOI-351 b,1,8,Transit,2013,28/10/2013
KOI-351 b,1,8,Transit,2013,06/09/2018
KOI-351 b,1,8,Transit,2013,05/12/2024
KOI-351 b,1,8,Transit,2013,14/05/2014
KOI-351 b,1,8,Transit,2013,08/05/2017
KOI-351 b,1,8,Transit,2013,18/11/2014
KOI-351 c,1,8,Transit,2013,25/09/2018
KOI-351 c,1,8,Transit,2013,18/04/2019
KOI-351 c,1,8,Transit,2013,08/05/2017
KOI-351 c,1,8,Transit,2013,14/05/2014
KOI-351 c,1,8,Transit,2013,21/11/2014
KOI-351 c,1,8,Transit,2013,05/12/2024
KOI-351 c,1,8,Transit,2013,18/11/2014
KOI-351 c,1,8,Transit,2013,21/02/2024
KOI-351 c,1,8,Transit,2013,06/09/2018
KOI-351 c,1,8,Transit,2013,28/10/2013
KOI-351 d,1,8,Transit,2013,18/11/2014
KOI-351 d,1,8,Transit,2013,28/10/2013
KOI-351 d,1,8,Transit,2013,21/11/2014
KOI-351 d,1,8,Transit,2013,06/09/2018
KOI-351 d,1,8,Transit,2013,05/12/2024
KOI-351 d,1,8,Transit,2013,28/07/2016
KOI-351 d,1,8,Transit,2013,18/04/2019
KOI-351 d,1,8,Transit,2013,08/05/2017
KOI-351 d,1,8,Transit,2013,21/02/2024
KOI-351 d,1,8,Transit,2013,25/09/2018
KOI-351 d,1,8,Transit,2013,14/05/2014
KOI-351 e,1,8,Transit,2013,21/02/2024
KOI-351 e,1,8,Transit,2013,18/04/2019
KOI-351 e,1,8,Transit,2013,18/11/2014
KOI-351 e,1,8,Transit,2013,08/05/2017
KOI-351 e,1,8,Transit,2013,25/09/2018
KOI-351 e,1,8,Transit,2013,28/10/2013
KOI-351 e,1,8,Transit,2013,05/12/2024
KOI-351 e,1,8,Transit,2013,14/05/2014
KOI-351 e,1,8,Transit,2013,28/07/2016
KOI-351 e,1,8,Transit,2013,06/09/2018
KOI-351 e,1,8,Transit,2013,21/11/2014
KOI-351 f,1,8,Transit,2013,08/05/2017
KOI-351 f,1,8,Transit,2013,25/09/2018
KOI-351 f,1,8,Transit,2013,06/09/2018
KOI-351 f,1,8,Transit,2013,21/02/2024
KOI-351 f,1,8,Transit,2013,21/11/2014
KOI-351 f,1,8,Transit,2013,05/12/2024
KOI-351 f,1,8,Transit,2013,18/11/2014
KOI-351 f,1,8,Transit,2013,18/04/2019
KOI-351 f,1,8,Transit,2013,14/05/2014
KOI-351 g,1,8,Transit,2013,28/07/2016
KOI-351 g,1,8,Transit,2013,25/09/2018
KOI-351 g,1,8,Transit,2013,28/04/2016
KOI-351 g,1,8,Transit,2013,28/10/2013
KOI-351 g,1,8,Transit,2013,21/11/2014
KOI-351 g,1,8,Transit,2013,14/05/2014
KOI-351 g,1,8,Transit,2013,21/02/2024
KOI-351 g,1,8,Transit,2013,05/12/2024
KOI-351 g,1,8,Transit,2013,18/11/2014
KOI-351 g,1,8,Transit,2013,06/09/2018
KOI-351 g,1,8,Transit,2013,18/04/2019
KOI-351 g,1,8,Transit,2013,19/05/2025
KOI-351 g,1,8,Transit,2013,08/05/2017
KOI-351 g,1,8,Transit,2013,02/10/2025
KOI-351 h,1,8,Transit,2013,28/04/2016
KOI-351 h,1,8,Transit,2013,25/08/2015
KOI-351 h,1,8,Transit,2013,10/05/2016
KOI-351 h,1,8,Transit,2013,25/09/2018
KOI-351 h,1,8,Transit,2013,02/10/2025
KOI-351 h,1,8,Transit,2013,18/11/2014
KOI-351 h,1,8,Transit,2013,21/11/2014
KOI-351 h,1,8,Transit,2013,14/05/2014
KOI-351 h,1,8,Transit,2013,06/09/2018
KOI-351 h,1,8,Transit,2013,19/05/2025
KOI-351 h,1,8,Transit,2013,28/10/2013
KOI-351 h,1,8,Transit,2013,05/12/2024
KOI-351 h,1,8,Transit,2013,21/02/2024
KOI-351 h,1,8,Transit,2013,08/05/2017
KOI-3680 b,1,1,Transit,2018,18/11/2014
KOI-3680 b,1,1,Transit,2018,08/05/2017
KOI-3680 b,1,1,Transit,2018,25/08/2015
KOI-3680 b,1,1,Transit,2018,05/12/2024
KOI-3680 b,1,1,Transit,2018,28/07/2016
KOI-3680 b,1,1,Transit,2018,06/12/2018
KOI-3680 b,1,1,Transit,2018,21/11/2014
KOI-3680 b,1,1,Transit,2018,25/09/2018
KOI-4777.01,1,1,Transit,2022,18/11/2014
KOI-4777.01,1,1,Transit,2022,25/08/2015
KOI-4777.01,1,1,Transit,2022,21/11/2014
KOI-4777.01,1,1,Transit,2022,10/01/2022
KOI-4777.01,1,1,Transit,2022,25/09/2018
KOI-4978 b,1,1,Transit,2024,14/10/2024
KOI-55 b,1,2,Orbital Brightness Modulation,2011,14/05/2014
KOI-55 c,1,2,Orbital Brightness Modulation,2011,14/05/2014
KOI-7368 b,1,1,Transit,2022,25/09/2018
KOI-7368 b,1,1,Transit,2022,10/10/2022
KOI-7368 b,1,1,Transit,2022,08/05/2017
KOI-7368 b,1,1,Transit,2022,25/08/2015
KOI-7913 b,2,1,Transit,2022,10/10/2022
KOI-7913 b,2,1,Transit,2022,08/05/2017
KOI-7913 b,2,1,Transit,2022,25/09/2018
KOI-94 b,2,4,Transit,2013,18/04/2019
KOI-94 b,2,4,Transit,2013,21/11/2014
KOI-94 b,2,4,Transit,2013,25/09/2018
KOI-94 b,2,4,Transit,2013,16/04/2025
KOI-94 b,2,4,Transit,2013,21/02/2024
KOI-94 b,2,4,Transit,2013,25/08/2015
KOI-94 b,2,4,Transit,2013,06/09/2018
KOI-94 b,2,4,Transit,2013,14/05/2014
KOI-94 b,2,4,Transit,2013,28/10/2013
KOI-94 b,2,4,Transit,2013,10/05/2016
KOI-94 b,2,4,Transit,2013,05/12/2024
KOI-94 b,2,4,Transit,2013,08/05/2017
KOI-94 b,2,4,Transit,2013,18/11/2014
KOI-94 b,2,4,Transit,2013,28/07/2016
KOI-94 c,2,4,Transit,2013,16/04/2025
KOI-94 c,2,4,Transit,2013,05/12/2024
KOI-94 c,2,4,Transit,2013,06/09/2018
KOI-94 c,2,4,Transit,2013,14/05/2014
KOI-94 c,2,4,Transit,2013,28/07/2016
KOI-94 c,2,4,Transit,2013,21/02/2024
KOI-94 c,2,4,Transit,2013,21/11/2014
KOI-94 c,2,4,Transit,2013,25/08/2015
KOI-94 c,2,4,Transit,2013,04/03/2024
KOI-94 c,2,4,Transit,2013,10/05/2016
KOI-94 c,2,4,Transit,2013,08/05/2017
KOI-94 c,2,4,Transit,2013,21/06/2018
KOI-94 c,2,4,Transit,2013,03/09/2015
KOI-94 c,2,4,Transit,2013,18/04/2019
KOI-94 c,2,4,Transit,2013,18/11/2014
KOI-94 c,2,4,Transit,2013,25/09/2018
KOI-94 c,2,4,Transit,2013,28/10/2013
KOI-94 d,2,4,Transit,2013,18/11/2014
KOI-94 d,2,4,Transit,2013,28/07/2016
KOI-94 d,2,4,Transit,2013,05/12/2019
KOI-94 d,2,4,Transit,2013,14/05/2014
KOI-94 d,2,4,Transit,2013,21/11/2014
KOI-94 d,2,4,Transit,2013,25/09/2018
KOI-94 d,2,4,Transit,2013,21/02/2024
KOI-94 d,2,4,Transit,2013,28/03/2023
KOI-94 d,2,4,Transit,2013,04/03/2024
KOI-94 d,2,4,Transit,2013,05/12/2024
KOI-94 d,2,4,Transit,2013,25/08/2015
KOI-94 d,2,4,Transit,2013,21/06/2018
KOI-94 d,2,4,Transit,2013,18/04/2019
KOI-94 d,2,4,Transit,2013,03/09/2015
KOI-94 d,2,4,Transit,2013,06/09/2018
KOI-94 d,2,4,Transit,2013,08/05/2017
KOI-94 d,2,4,Transit,2013,10/05/2016
KOI-94 d,2,4,Transit,2013,28/10/2013
KOI-94 d,2,4,Transit,2013,16/04/2025
KOI-94 e,2,4,Transit,2013,14/05/2014
KOI-94 e,2,4,Transit,2013,18/12/2022
KOI-94 e,2,4,Transit,2013,05/12/2024
KOI-94 e,2,4,Transit,2013,28/10/2013
KOI-94 e,2,4,Transit,2013,25/09/2018
KOI-94 e,2,4,Transit,2013,16/04/2025
KOI-94 e,2,4,Transit,2013,08/05/2017
KOI-94 e,2,4,Transit,2013,10/05/2016
KOI-94 e,2,4,Transit,2013,18/11/2014
KOI-94 e,2,4,Transit,2013,06/09/2018
KOI-94 e,2,4,Transit,2013,18/04/2019
KOI-94 e,2,4,Transit,2013,04/03/2024
KOI-94 e,2,4,Transit,2013,25/08/2015
KOI-94 e,2,4,Transit,2013,21/02/2024
KOI-94 e,2,4,Transit,2013,28/07/2016
KOI-94 e,2,4,Transit,2013,21/11/2014
KOI-94 e,2,4,Transit,2013,03/09/2015
KOI-984 b,1,2,Transit,2022,18/11/2014
KOI-984 b,1,2,Transit,2022,28/10/2013
KOI-984 b,1,2,Transit,2022,25/08/2015
KOI-984 b,1,2,Transit,2022,28/07/2016
KOI-984 b,1,2,Transit,2022,12/07/2022
KOI-984 b,1,2,Transit,2022,12/07/2022
KOI-984 b,1,2,Transit,2022,25/09/2018
KOI-984 b,1,2,Transit,2022,08/05/2017
KOI-984 b,1,2,Transit,2022,21/11/2014
KOI-984 c,1,2,Transit Timing Variations,2022,12/07/2022
KOI-984 c,1,2,Transit Timing Variations,2022,12/07/2022
KPS-1 b,1,1,Transit,2018,04/03/2024
KPS-1 b,1,1,Transit,2018,26/04/2018
KPS-1 b,1,1,Transit,2018,08/08/2022
KPS-1 b,1,1,Transit,2018,18/10/2022
KPS-1 b,1,1,Transit,2018,24/01/2022
KPS-1 b,1,1,Transit,2018,03/05/2022
Kapteyn c,1,1,Radial Velocity,2014,04/06/2014
Kepler-10 b,1,3,Transit,2011,18/11/2014
Kepler-10 b,1,3,Transit,2011,21/02/2024
Kepler-10 b,1,3,Transit,2011,07/08/2025
Kepler-10 b,1,3,Transit,2011,25/09/2018
Kepler-10 b,1,3,Transit,2011,18/12/2022
Kepler-10 b,1,3,Transit,2011,18/04/2019
Kepler-10 b,1,3,Transit,2011,21/05/2015
Kepler-10 b,1,3,Transit,2011,25/08/2015
Kepler-10 b,1,3,Transit,2011,02/06/2014
Kepler-10 b,1,3,Transit,2011,06/09/2018
Kepler-10 b,1,3,Transit,2011,10/05/2016
Kepler-10 b,1,3,Transit,2011,29/08/2019
Kepler-10 b,1,3,Transit,2011,28/07/2016
Kepler-10 b,1,3,Transit,2011,27/08/2015
Kepler-10 b,1,3,Transit,2011,14/05/2014
Kepler-10 b,1,3,Transit,2011,29/01/2015
Kepler-10 b,1,3,Transit,2011,27/07/2017
Kepler-10 b,1,3,Transit,2011,05/12/2024
Kepler-10 b,1,3,Transit,2011,27/07/2017
Kepler-10 b,1,3,Transit,2011,21/11/2014
Kepler-10 b,1,3,Transit,2011,15/10/2015
Kepler-10 b,1,3,Transit,2011,28/10/2013
Kepler-10 b,1,3,Transit,2011,11/06/2025
Kepler-10 b,1,3,Transit,2011,17/04/2023
Kepler-10 b,1,3,Transit,2011,08/05/2017
Kepler-10 c,1,3,Transit,2011,11/06/2025
Kepler-10 c,1,3,Transit,2011,05/12/2024
Kepler-10 c,1,3,Transit,2011,08/05/2017
Kepler-10 c,1,3,Transit,2011,27/07/2017
Kepler-10 c,1,3,Transit,2011,28/07/2016
Kepler-10 c,1,3,Transit,2011,18/11/2014
Kepler-10 c,1,3,Transit,2011,21/05/2015
Kepler-10 c,1,3,Transit,2011,21/02/2024
Kepler-10 c,1,3,Transit,2011,25/08/2015
Kepler-10 c,1,3,Transit,2011,18/04/2019
Kepler-10 c,1,3,Transit,2011,28/10/2013
Kepler-10 c,1,3,Transit,2011,02/06/2014
Kepler-10 c,1,3,Transit,2011,06/09/2018
Kepler-10 c,1,3,Transit,2011,10/05/2016
Kepler-10 c,1,3,Transit,2011,15/10/2015
Kepler-10 c,1,3,Transit,2011,21/11/2014
Kepler-10 c,1,3,Transit,2011,25/09/2018
Kepler-10 c,1,3,Transit,2011,17/04/2023
Kepler-10 c,1,3,Transit,2011,27/08/2015
Kepler-10 c,1,3,Transit,2011,14/05/2014
Kepler-10 c,1,3,Transit,2011,27/07/2017
Kepler-10 d,1,3,Radial Velocity,2023,11/06/2025
Kepler-10 d,1,3,Radial Velocity,2023,17/04/2023
Kepler-100 b,1,4,Transit,2014,06/09/2018
Kepler-100 b,1,4,Transit,2014,18/04/2019
Kepler-100 b,1,4,Transit,2014,10/05/2016
Kepler-100 b,1,4,Transit,2014,21/02/2024
Kepler-100 b,1,4,Transit,2014,14/05/2014
Kepler-100 b,1,4,Transit,2014,07/08/2025
Kepler-100 b,1,4,Transit,2014,05/12/2024
Kepler-100 b,1,4,Transit,2014,28/10/2013
Kepler-100 b,1,4,Transit,2014,08/05/2017
Kepler-100 b,1,4,Transit,2014,25/09/2018
Kepler-100 b,1,4,Transit,2014,25/08/2015
Kepler-100 b,1,4,Transit,2014,21/11/2014
Kepler-100 b,1,4,Transit,2014,18/11/2014
Kepler-100 b,1,4,Transit,2014,21/05/2015
Kepler-100 b,1,4,Transit,2014,28/07/2016
Kepler-100 c,1,4,Transit,2014,18/11/2014
Kepler-100 c,1,4,Transit,2014,10/05/2016
Kepler-100 c,1,4,Transit,2014,21/02/2024
Kepler-100 c,1,4,Transit,2014,06/09/2018
Kepler-100 c,1,4,Transit,2014,05/12/2024
Kepler-100 c,1,4,Transit,2014,28/10/2013
Kepler-100 c,1,4,Transit,2014,21/11/2014
Kepler-100 c,1,4,Transit,2014,18/04/2019
Kepler-100 c,1,4,Transit,2014,28/07/2016
Kepler-100 c,1,4,Transit,2014,08/05/2017
Kepler-100 c,1,4,Transit,2014,21/05/2015
Kepler-100 c,1,4,Transit,2014,25/08/2015
Kepler-100 c,1,4,Transit,2014,25/09/2018
Kepler-100 c,1,4,Transit,2014,13/10/2016
Kepler-100 d,1,4,Transit,2014,10/05/2016
Kepler-100 d,1,4,Transit,2014,18/11/2014
Kepler-100 d,1,4,Transit,2014,08/05/2017
Kepler-100 d,1,4,Transit,2014,13/10/2016
Kepler-100 d,1,4,Transit,2014,21/05/2015
Kepler-100 d,1,4,Transit,2014,05/12/2024
Kepler-100 d,1,4,Transit,2014,06/09/2018
Kepler-100 d,1,4,Transit,2014,21/11/2014
Kepler-100 d,1,4,Transit,2014,28/10/2013
Kepler-100 d,1,4,Transit,2014,25/08/2015
Kepler-100 d,1,4,Transit,2014,28/07/2016
Kepler-100 d,1,4,Transit,2014,25/09/2018
Kepler-100 d,1,4,Transit,2014,21/02/2024
Kepler-100 d,1,4,Transit,2014,18/04/2019
Kepler-100 e,1,4,Radial Velocity,2023,16/02/2024
Kepler-1000 b,1,1,Transit,2016,21/11/2014
Kepler-1000 b,1,1,Transit,2016,18/11/2014
Kepler-1000 b,1,1,Transit,2016,08/05/2017
Kepler-1000 b,1,1,Transit,2016,06/09/2018
Kepler-1000 b,1,1,Transit,2016,25/09/2018
Kepler-1000 b,1,1,Transit,2016,25/08/2015
Kepler-1000 b,1,1,Transit,2016,10/05/2016
Kepler-1000 b,1,1,Transit,2016,28/10/2013
Kepler-1000 b,1,1,Transit,2016,05/12/2024
Kepler-1000 b,1,1,Transit,2016,28/07/2016
Kepler-1000 b,1,1,Transit,2016,18/04/2019
Kepler-1001 b,1,2,Transit,2016,21/11/2014
Kepler-1001 b,1,2,Transit,2016,08/05/2017
Kepler-1001 b,1,2,Transit,2016,18/11/2014
Kepler-1001 b,1,2,Transit,2016,25/09/2018
Kepler-1001 b,1,2,Transit,2016,05/12/2024
Kepler-1001 b,1,2,Transit,2016,10/05/2016
Kepler-1001 b,1,2,Transit,2016,06/09/2018
Kepler-1001 b,1,2,Transit,2016,25/08/2015
Kepler-1001 b,1,2,Transit,2016,18/04/2019
Kepler-1001 b,1,2,Transit,2016,28/07/2016
Kepler-1001 b,1,2,Transit,2016,28/10/2013
Kepler-1001 c,1,2,Transit,2020,03/09/2020
Kepler-1001 c,1,2,Transit,2020,08/05/2017
Kepler-1001 c,1,2,Transit,2020,21/11/2014
Kepler-1001 c,1,2,Transit,2020,25/08/2015
Kepler-1001 c,1,2,Transit,2020,18/11/2014
Kepler-1001 c,1,2,Transit,2020,28/10/2013
Kepler-1001 c,1,2,Transit,2020,25/09/2018
Kepler-1001 c,1,2,Transit,2020,05/12/2024
Kepler-1002 b,1,1,Transit,2016,08/05/2017
Kepler-1002 b,1,1,Transit,2016,18/11/2014
Kepler-1002 b,1,1,Transit,2016,28/10/2013
Kepler-1002 b,1,1,Transit,2016,25/09/2018
Kepler-1002 b,1,1,Transit,2016,28/07/2016
Kepler-1002 b,1,1,Transit,2016,18/04/2019
Kepler-1002 b,1,1,Transit,2016,25/08/2015
Kepler-1002 b,1,1,Transit,2016,21/11/2014
Kepler-1002 b,1,1,Transit,2016,10/05/2016
Kepler-1003 b,1,1,Transit,2016,21/11/2014
Kepler-1003 b,1,1,Transit,2016,28/07/2016
Kepler-1003 b,1,1,Transit,2016,28/10/2013
Kepler-1003 b,1,1,Transit,2016,25/09/2018
Kepler-1003 b,1,1,Transit,2016,06/09/2018
Kepler-1003 b,1,1,Transit,2016,08/05/2017
Kepler-1003 b,1,1,Transit,2016,25/08/2015
Kepler-1003 b,1,1,Transit,2016,10/05/2016
Kepler-1003 b,1,1,Transit,2016,05/12/2024
Kepler-1003 b,1,1,Transit,2016,18/11/2014
Kepler-1003 b,1,1,Transit,2016,18/04/2019
Kepler-1004 b,1,1,Transit,2016,28/07/2016
Kepler-1004 b,1,1,Transit,2016,18/11/2014
Kepler-1004 b,1,1,Transit,2016,25/09/2018
Kepler-1004 b,1,1,Transit,2016,18/04/2019
Kepler-1004 b,1,1,Transit,2016,25/08/2015
Kepler-1004 b,1,1,Transit,2016,06/09/2018
Kepler-1004 b,1,1,Transit,2016,05/12/2024
Kepler-1004 b,1,1,Transit,2016,21/11/2014
Kepler-1004 b,1,1,Transit,2016,08/05/2017
Kepler-1004 b,1,1,Transit,2016,10/05/2016
Kepler-1004 b,1,1,Transit,2016,28/10/2013
Kepler-1005 b,1,1,Transit,2016,18/04/2019
Kepler-1005 b,1,1,Transit,2016,25/09/2018
Kepler-1005 b,1,1,Transit,2016,08/05/2017
Kepler-1005 b,1,1,Transit,2016,28/07/2016
Kepler-1005 b,1,1,Transit,2016,18/11/2014
Kepler-1005 b,1,1,Transit,2016,25/08/2015
Kepler-1005 b,1,1,Transit,2016,06/09/2018
Kepler-1005 b,1,1,Transit,2016,21/11/2014
Kepler-1005 b,1,1,Transit,2016,05/12/2024
Kepler-1005 b,1,1,Transit,2016,28/10/2013
Kepler-1005 b,1,1,Transit,2016,10/05/2016
Kepler-1006 b,1,1,Transit,2016,25/09/2018
Kepler-1006 b,1,1,Transit,2016,18/11/2014
Kepler-1006 b,1,1,Transit,2016,28/10/2013
Kepler-1006 b,1,1,Transit,2016,28/07/2016
Kepler-1006 b,1,1,Transit,2016,25/08/2015
Kepler-1006 b,1,1,Transit,2016,21/11/2014
Kepler-1006 b,1,1,Transit,2016,06/09/2018
Kepler-1006 b,1,1,Transit,2016,10/05/2016
Kepler-1006 b,1,1,Transit,2016,18/04/2019
Kepler-1006 b,1,1,Transit,2016,08/05/2017
Kepler-1007 b,1,1,Transit,2016,28/10/2013
Kepler-1007 b,1,1,Transit,2016,10/05/2016
Kepler-1007 b,1,1,Transit,2016,21/11/2014
Kepler-1007 b,1,1,Transit,2016,25/08/2015
Kepler-1007 b,1,1,Transit,2016,25/09/2018
Kepler-1007 b,1,1,Transit,2016,08/05/2017
Kepler-1007 b,1,1,Transit,2016,18/04/2019
Kepler-1007 b,1,1,Transit,2016,18/11/2014
Kepler-1007 b,1,1,Transit,2016,28/07/2016
Kepler-1008 b,2,1,Transit,2016,28/10/2013
Kepler-1008 b,2,1,Transit,2016,28/07/2016
Kepler-1008 b,2,1,Transit,2016,05/12/2024
Kepler-1008 b,2,1,Transit,2016,18/04/2019
Kepler-1008 b,2,1,Transit,2016,08/05/2017
Kepler-1008 b,2,1,Transit,2016,18/11/2014
Kepler-1008 b,2,1,Transit,2016,25/08/2015
Kepler-1008 b,2,1,Transit,2016,10/05/2016
Kepler-1008 b,2,1,Transit,2016,06/09/2018
Kepler-1008 b,2,1,Transit,2016,21/11/2014
Kepler-1008 b,2,1,Transit,2016,25/09/2018
Kepler-1009 b,1,1,Transit,2016,21/11/2014
Kepler-1009 b,1,1,Transit,2016,25/09/2018
Kepler-1009 b,1,1,Transit,2016,18/11/2014
Kepler-1009 b,1,1,Transit,2016,28/10/2013
Kepler-1009 b,1,1,Transit,2016,25/08/2015
Kepler-1009 b,1,1,Transit,2016,10/05/2016
Kepler-1009 b,1,1,Transit,2016,08/05/2017
Kepler-1009 b,1,1,Transit,2016,06/09/2018
Kepler-1009 b,1,1,Transit,2016,28/07/2016
Kepler-1009 b,1,1,Transit,2016,18/04/2019
Kepler-101 b,1,2,Transit,2014,05/12/2024
Kepler-101 b,1,2,Transit,2014,08/05/2017
Kepler-101 b,1,2,Transit,2014,10/05/2016
Kepler-101 b,1,2,Transit,2014,28/10/2013
Kepler-101 b,1,2,Transit,2014,06/09/2018
Kepler-101 b,1,2,Transit,2014,25/09/2018
Kepler-101 b,1,2,Transit,2014,21/11/2014
Kepler-101 b,1,2,Transit,2014,18/11/2014
Kepler-101 b,1,2,Transit,2014,25/08/2015
Kepler-101 b,1,2,Transit,2014,25/09/2014
Kepler-101 b,1,2,Transit,2014,28/07/2016
Kepler-101 b,1,2,Transit,2014,14/05/2014
Kepler-101 c,1,2,Transit,2014,25/08/2015
Kepler-101 c,1,2,Transit,2014,28/10/2013
Kepler-101 c,1,2,Transit,2014,05/12/2024
Kepler-101 c,1,2,Transit,2014,21/11/2014
Kepler-101 c,1,2,Transit,2014,25/09/2014
Kepler-101 c,1,2,Transit,2014,25/09/2018
Kepler-101 c,1,2,Transit,2014,14/05/2014
Kepler-101 c,1,2,Transit,2014,08/05/2017
Kepler-101 c,1,2,Transit,2014,10/05/2016
Kepler-101 c,1,2,Transit,2014,06/09/2018
Kepler-101 c,1,2,Transit,2014,18/11/2014
Kepler-1010 b,1,1,Transit,2016,25/09/2018
Kepler-1010 b,1,1,Transit,2016,28/07/2016
Kepler-1010 b,1,1,Transit,2016,28/10/2013
Kepler-1010 b,1,1,Transit,2016,21/11/2014
Kepler-1010 b,1,1,Transit,2016,06/09/2018
Kepler-1010 b,1,1,Transit,2016,10/05/2016
Kepler-1010 b,1,1,Transit,2016,18/11/2014
Kepler-1010 b,1,1,Transit,2016,18/04/2019
Kepler-1010 b,1,1,Transit,2016,25/08/2015
Kepler-1010 b,1,1,Transit,2016,08/05/2017
Kepler-1011 b,1,1,Transit,2016,28/07/2016
Kepler-1011 b,1,1,Transit,2016,25/09/2018
Kepler-1011 b,1,1,Transit,2016,28/10/2013
Kepler-1011 b,1,1,Transit,2016,18/11/2014
Kepler-1011 b,1,1,Transit,2016,08/05/2017
Kepler-1011 b,1,1,Transit,2016,25/08/2015
Kepler-1011 b,1,1,Transit,2016,06/09/2018
Kepler-1011 b,1,1,Transit,2016,10/05/2016
Kepler-1011 b,1,1,Transit,2016,21/11/2014
Kepler-1011 b,1,1,Transit,2016,18/04/2019
Kepler-1012 b,1,1,Transit,2016,25/09/2018
Kepler-1012 b,1,1,Transit,2016,28/10/2013
Kepler-1012 b,1,1,Transit,2016,28/07/2016
Kepler-1012 b,1,1,Transit,2016,08/05/2017
Kepler-1012 b,1,1,Transit,2016,18/04/2019
Kepler-1012 b,1,1,Transit,2016,05/12/2024
Kepler-1012 b,1,1,Transit,2016,18/11/2014
Kepler-1012 b,1,1,Transit,2016,25/08/2015
Kepler-1012 b,1,1,Transit,2016,10/05/2016
Kepler-1012 b,1,1,Transit,2016,06/09/2018
Kepler-1012 b,1,1,Transit,2016,21/11/2014
Kepler-1013 b,1,1,Transit,2016,25/09/2018
Kepler-1013 b,1,1,Transit,2016,18/11/2014
Kepler-1013 b,1,1,Transit,2016,28/07/2016
Kepler-1013 b,1,1,Transit,2016,28/10/2013
Kepler-1013 b,1,1,Transit,2016,08/05/2017
Kepler-1013 b,1,1,Transit,2016,21/11/2014
Kepler-1013 b,1,1,Transit,2016,06/09/2018
Kepler-1013 b,1,1,Transit,2016,18/04/2019
Kepler-1013 b,1,1,Transit,2016,10/05/2016
Kepler-1013 b,1,1,Transit,2016,25/08/2015
Kepler-1014 b,1,1,Transit,2016,28/07/2016
Kepler-1014 b,1,1,Transit,2016,10/05/2016
Kepler-1014 b,1,1,Transit,2016,25/09/2018
Kepler-1014 b,1,1,Transit,2016,08/05/2017
Kepler-1014 b,1,1,Transit,2016,06/09/2018
Kepler-1014 b,1,1,Transit,2016,18/11/2014
Kepler-1014 b,1,1,Transit,2016,18/04/2019
Kepler-1014 b,1,1,Transit,2016,21/11/2014
Kepler-1014 b,1,1,Transit,2016,28/10/2013
Kepler-1014 b,1,1,Transit,2016,25/08/2015
Kepler-1015 b,1,1,Transit,2016,08/05/2017
Kepler-1015 b,1,1,Transit,2016,06/09/2018
Kepler-1015 b,1,1,Transit,2016,25/09/2018
Kepler-1015 b,1,1,Transit,2016,18/11/2014
Kepler-1015 b,1,1,Transit,2016,21/11/2014
Kepler-1015 b,1,1,Transit,2016,05/12/2024
Kepler-1015 b,1,1,Transit,2016,10/05/2016
Kepler-1015 b,1,1,Transit,2016,28/07/2016
Kepler-1015 b,1,1,Transit,2016,28/10/2013
Kepler-1015 b,1,1,Transit,2016,25/08/2015
Kepler-1015 b,1,1,Transit,2016,18/04/2019
